date,firm,n,sd,source,FIPDLFI,IdV,LN,UdC,LADESTRA,PD,M5S,FdI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI
4/2/14,IXE,NA,NA,NA,16.9,0.5,4.8,,,32.8,25.5,3.6,6.8,,,,,,,
4/8/14,TECNE,NA,NA,NA,22.1,,4.5,,,30.9,23.1,3.6,4.3,,,,,,,
4/9/14,IXE,NA,NA,NA,17.2,0.6,4.9,,,32.9,24.9,3.7,6.6,,,,,,,
4/15/14,TECNE,NA,NA,NA,22.3,,4.7,,,30.5,24.2,3.7,4.5,,,,,,,
4/16/14,IXE,NA,NA,NA,16.8,0.6,4.6,,,33.5,25.3,3.4,6.8,,,,,,,
4/17/14,SCENARI POLITICI,NA,NA,NA,18.4,,5.2,,,28.5,27,3.8,7.7,,,,,,,
4/18/14,EPOKE,NA,NA,NA,13.5,,6.2,,,33.1,23,2.7,6.6,,,,,,,
4/22/14,TECNE,NA,NA,NA,22.7,,5,,,30.2,25,3.6,4.1,,,,,,,
6/4/14,LORIEN,NA,NA,NA,16,0.5,6,,,45,16,4,4,,,,,,,
6/10/14,PIEPOLI,NA,NA,NA,16,,6,,,42,21,3.5,4.5,,,,,,,
6/16/14,PIEPOLI,NA,NA,NA,16,,6,,,42,21.5,3.5,4.5,,,,,,,
6/19/14,SWG,NA,NA,NA,16.7,0.5,6.6,,,41,20.6,3.8,4,,,,,,,
6/23/14,PIEPOLI,NA,NA,NA,15.5,,6,,,42,21.5,4,4.5,,,,,,,
6/26/14,SWG,NA,NA,NA,18.1,0.7,6.6,,,42.6,19,3.3,4.4,,,,,,,
6/30/14,PIEPOLI,NA,NA,NA,15.5,,6.5,,,41.5,21,4,4,,,,,,,
6/30/14,LORIEN,NA,NA,NA,15.5,0.5,7,,,45,18,3,4.5,,,,,,,
7/3/14,SWG,NA,NA,NA,16.6,1,7,,,41.8,19.7,3,4.1,,,,,,,
7/7/14,PIEPOLI,NA,NA,NA,15,,6.5,,,41.5,21.5,4,4,,,,,,,
7/9/14,IXE,NA,NA,NA,15.3,0.2,7.8,,,43.4,19.4,2.4,4.7,,,,,,,
7/10/14,SWG,NA,NA,NA,17.3,0.7,6.9,,,41,20,3.3,4.1,,,,,,,
7/14/14,PIEPOLI,NA,NA,NA,15,,6.5,,,41.5,21.5,4,4,,,,,,,
7/14/14,Demopolis,NA,NA,NA,14,,6.5,,,44,19,3.2,4,,,,,,,
7/17/14,SWG,NA,NA,NA,17.2,0.5,7.5,,,39,22,3.4,3.9,,,,,,,
7/17/14,IXE,NA,NA,NA,14.9,0.3,7.5,,,43.1,19.3,2.7,5.2,,,,,,,
7/19/14,EUROMEDIA,NA,NA,NA,17.5,,5.5,,,39.3,22.5,3.5,5.4,,,,,,,
7/21/14,PIEPOLI,NA,NA,NA,15.5,,6.5,,,41.5,21.5,4,3.5,,,,,,,
7/24/14,SWG,NA,NA,NA,17.7,0.5,7.1,,,38.9,20.7,3.3,4,,,,,,,
7/28/14,PIEPOLI,NA,NA,NA,15,,7,,,41,21.5,4,3.5,,,,,,,
7/31/14,SWG,NA,NA,NA,18.3,0.4,7,,,39.5,21,3.5,3.7,,,,,,,
7/31/14,IXE,NA,NA,NA,15.6,0.4,7.3,,,42.7,19.7,2.5,4.6,,,,,,,
8/4/14,PIEPOLI,NA,NA,NA,15,,7,,,40.5,21.5,3.5,4,,,,,,,
8/6/14,IXE,NA,NA,NA,16.3,0.3,7.2,,,41.9,20.4,2.7,5.1,,,,,,,
8/20/14,IXE,NA,NA,NA,16.1,0.4,7.3,,,42,20.4,2.7,5.1,,,,,,,
8/27/14,IXE,NA,NA,NA,15.9,0.3,7.3,,,42.3,20.3,2.8,5.4,,,,,,,
8/28/14,SWG,NA,NA,NA,16.8,0.7,7.2,,,39.7,21.8,3,3.5,,,,,,,
8/31/14,LORIEN,NA,NA,NA,14.5,0.5,6.5,,,40,21,3,4,,,,,,,
9/1/14,PIEPOLI,NA,NA,NA,15.5,,6.5,,,40.5,21.5,3.5,3.5,,,,,,,
9/3/14,IXE,NA,NA,NA,15.7,0.4,7.8,,,41.9,20.5,2.7,6,,,,,,,
9/4/14,SWG,NA,NA,NA,18,0.8,7.8,,,37.9,20.8,3.4,4.3,,,,,,,
9/5/14,Demopolis,NA,NA,NA,14.5,,7,,,42,19,3,4,,,,,,,
9/8/14,PIEPOLI,NA,NA,NA,15,,7,,,40.5,21.5,3.5,3.5,,,,,,,
9/8/14,DATAMEDIA,NA,NA,NA,14.2,,7.5,,,39,20.6,3.9,5.4,,,,,,,
9/10/14,IXE,NA,NA,NA,15.5,0.4,7.6,,,41.5,20.1,2.9,6.1,,,,,,,
9/10/14,DEMOS,NA,NA,NA,18.6,,6.9,,,41.1,20,2.1,2.9,,,,,,,
9/11/14,SWG,NA,NA,NA,17,0.7,7.3,,,37.7,21.7,3.6,4,,,,,,,
9/15/14,PIEPOLI,NA,NA,NA,15.5,,7,,,40.5,21,3,3.5,,,,,,,
9/15/14,IPSOS,NA,NA,NA,17,,6.5,,,41,20,3.2,8.1,,,,,,,
9/16/14,DATAMEDIA,NA,NA,NA,15,,7.8,,,38,21,3.8,4.4,,,,,,,
9/17/14,IXE,NA,NA,NA,15.9,0.3,7.9,,,40.4,20.5,3.1,6.1,,,,,,,
9/18/14,SWG,NA,NA,NA,16.9,0.8,8.4,,,37,19.9,3.2,4.1,,,,,,,
9/22/14,PIEPOLI,NA,NA,NA,15.5,,7,,,40,21,3,3.5,,,,,,,
9/22/14,DATAMEDIA,NA,NA,NA,15,,7.9,,,38,19.8,3.9,4.6,,,,,,,
9/24/14,IXE,NA,NA,NA,16,0.4,7.8,,,40.5,20.2,2.9,6,,,,,,,
9/25/14,SWG,NA,NA,NA,15.9,0.9,8.1,,,37.6,21.5,3,3.9,,,,,,,
9/29/14,PIEPOLI,NA,NA,NA,15.5,,7,,,40.5,21,3,3,,,,,,,
9/29/14,DATAMEDIA,NA,NA,NA,13.3,,8,,,40.2,19.4,4,4,,,,,,,
10/1/14,IXE,NA,NA,NA,15.7,0.4,8,,,40.2,20.8,3.2,5,,,,,,,
10/2/14,SWG,NA,NA,NA,17.1,0.6,8.6,,,37.6,19.5,3.7,3.5,,,,,,,
10/6/14,PIEPOLI,NA,NA,NA,15,,7,,,41,21,3,3,,,,,,,
10/6/14,EUROMEDIA,NA,NA,NA,16.4,,8,,,37.5,21.9,4.2,5.1,,,,,,,
10/6/14,DATAMEDIA,NA,NA,NA,13.5,,8,,,40.4,19.6,3.8,4.6,,,,,,,
10/8/14,IXE,NA,NA,NA,15.4,0.4,8,,,39,21.3,3.1,6.2,,,,,,,
10/9/14,SWG,NA,NA,NA,17.9,0.4,7.9,,,38.4,20.8,3.7,4.4,,,,,,,
10/10/14,DEMOS,NA,NA,NA,15.6,,8.8,,,41.2,19.6,3.8,2.6,,,,,,,
10/13/14,PIEPOLI,NA,NA,NA,15,,7.5,,,40.5,21.5,3,3,,,,,,,
10/13/14,IPSOS,NA,NA,NA,15.8,,7.1,,,39.8,21.3,3.3,6,,,,,,,
10/13/14,DATAMEDIA,NA,NA,NA,13.5,,8.2,,,40,20.3,4,4.4,,,,,,,
10/15/14,IXE,NA,NA,NA,15.1,0.3,8.3,,,39.9,20.9,3.3,6.3,,,,,,,
10/16/14,SWG,NA,NA,NA,17.2,0.4,7.8,,,39.6,19.9,3.2,4.1,,,,,,,
10/20/14,PIEPOLI,NA,NA,NA,14.5,,8,,,41,21,3,3,,,,,,,
10/20/14,EUROMEDIA,NA,NA,NA,16.1,,8.5,,,38,20.5,4.5,5.7,,,,,,,
10/20/14,DATAMEDIA,NA,NA,NA,13.5,,8.5,,,41,20.8,4,4.6,,,,,,,
10/22/14,IXE,NA,NA,NA,15.2,0.2,8,,,39.7,20.3,3.5,6.6,,,,,,,
10/23/14,SWG,NA,NA,NA,15.7,,8.5,,,40.6,18.5,3.6,4.1,,,,,,,
10/27/14,TECNE,NA,NA,NA,16,,9,,,39,19,4,4,,,,,,,
10/27/14,PIEPOLI,NA,NA,NA,15,,8,,,40.5,20.5,3,3,,,,,,,
10/27/14,DATAMEDIA,NA,NA,NA,13.8,,8.5,,,40.6,19.5,4.2,4.9,,,,,,,
10/28/14,IPR,NA,NA,NA,14.5,,9,,,39.5,18,3,4,,,,,,,
10/30/14,SWG,NA,NA,NA,16.3,,9,,,41.5,18,3,3.8,,,,,,,
10/30/14,IXE,NA,NA,NA,15.1,0.4,8.4,,,39,20,3.3,6.6,,,,,,,
11/3/14,PIEPOLI,NA,NA,NA,15,,8,,,40,20.5,3,3,,,,,,,
11/4/14,DATAMEDIA,NA,NA,NA,14,,8.8,,,40,18.9,3.8,4.9,,,,,,,
11/5/14,IXE,NA,NA,NA,15.2,0.2,8.5,,,38.9,19.9,3.6,6.5,,,,,,,
11/6/14,SWG,NA,NA,NA,15.9,,9.3,,,40.1,19,3.4,3.4,,,,,,,
11/9/14,EMG,NA,NA,NA,14.3,,10.7,,,40.7,20.9,2.9,3.1,,,,,,,
11/10/14,PIEPOLI,NA,NA,NA,14.5,,8.5,,,40.5,20,3,3,,,,,,,
11/10/14,IPSOS,NA,NA,NA,15.5,,8.5,,,38.6,20.6,3.5,6.3,,,,,,,
11/10/14,EUROMEDIA,NA,NA,NA,15.4,,9.5,,,38.1,19.8,4.3,5.4,,,,,,,
11/11/14,DATAMEDIA,NA,NA,NA,14,,9.2,,,39.7,19,3.5,4.9,,,,,,,
11/12/14,IXE,NA,NA,NA,15,0.2,8.7,,,38.5,20,3.5,6.7,,,,,,,
11/13/14,SWG,NA,NA,NA,14.8,,9.8,,,39.9,19.2,3.1,3.8,,,,,,,
11/14/14,DEMOS,NA,NA,NA,16.2,,10.8,,,36.3,19.8,3.6,3.8,,,,,,,
11/16/14,EMG,NA,NA,NA,14.4,,10.8,,,39.8,20.4,3.2,3.2,,,,,,,
11/17/14,PIEPOLI,NA,NA,NA,14,,10,,,39.5,20,3,3,,,,,,,
11/17/14,LORIEN,NA,NA,NA,15.2,,8.5,,1,36.5,20.5,3,3.8,,,,,,,
11/17/14,EUROMEDIA,NA,NA,NA,16.1,,9.8,,,37.5,19.5,4,5.3,,,,,,,
11/18/14,TECNE,NA,NA,NA,16,,10,,,38,18,3,4,,,,,,,
11/18/14,DATAMEDIA,NA,NA,NA,14,,10,,,38,18,3.5,4.9,,,,,,,
11/19/14,IXE,NA,NA,NA,15,0.4,9,,,38.2,19.8,3.4,6.6,,,,,,,
11/20/14,SWG,NA,NA,NA,15.9,,9.2,,,39,19.7,3.9,3.2,,,,,,,
11/20/14,IPR,NA,NA,NA,14,,10.5,,,40,17.5,2,4,,,,,,,
11/23/14,EMG,NA,NA,NA,14.9,,11.4,,,37.9,19.6,3,3.6,,,,,,,
11/24/14,PIEPOLI,NA,NA,NA,12.5,,12,,,40,19,3,3,,,,,,,
11/25/14,DATAMEDIA,NA,NA,NA,13,,11.2,,,38,17.5,3.3,4.9,,,,,,,
11/26/14,IXE,NA,NA,NA,14.8,0.3,9.4,,,38,19.6,3.2,6.2,,,,,,,
11/27/14,SWG,NA,NA,NA,14.2,,11.8,,,38.5,17.8,3.2,4.3,,,,,,,
11/30/14,EMG,NA,NA,NA,1.9,,12.5,,,36.5,18.5,3.7,3.4,,,,,,,
12/1/14,PIEPOLI,NA,NA,NA,12.5,,12.5,,,39.5,18.5,3,3,,,,,,,
12/2/14,DATAMEDIA,NA,NA,NA,13.5,,12,,,37.5,17.2,3,5.2,,,,,,,
12/3/14,IXE,NA,NA,NA,14.5,0.2,10.1,,,38.4,18.9,3,5.6,,,,,,,
12/3/14,Demopolis,NA,NA,NA,12.5,,13,,,38,17,3.5,4.3,,,,,,,
12/4/14,SWG,NA,NA,NA,14,,11.2,,,38.6,17.8,3,4.3,,,,,,,
12/7/14,EUROMEDIA,NA,NA,NA,15.9,,11.5,,,37.2,18.7,2.5,7,,,,,,,
12/8/14,EMG,NA,NA,NA,14.2,,14.1,,,36.4,19,3,4,,,,,,,
12/9/14,PIEPOLI,NA,NA,NA,12.5,,13.5,,,38,19.5,3,3,,,,,,,
12/9/14,IPR,NA,NA,NA,14,,12.5,,,38,16,2,4,,,,,,,
12/9/14,DATAMEDIA,NA,NA,NA,13.3,,13.5,,,37,18,2,5.4,,,,,,,
12/10/14,IXE,NA,NA,NA,14.1,0.2,11.2,,,38.1,18.6,2.6,5.1,,,,,,,
12/11/14,SWG,NA,NA,NA,14.6,,10.8,,,37.3,19,3.5,3.8,,,,,,,
12/12/14,LORIEN,NA,NA,NA,14,,9,,1,39,18,3.2,4,,,,,,,
12/14/14,LORIEN,NA,NA,NA,14,,10,,1,38.5,17,3,4.5,,,,,,,
12/14/14,EMG,NA,NA,NA,14.1,,14.4,,,36.1,20,3.2,3.7,,,,,,,
12/15/14,PIEPOLI,NA,NA,NA,13,,14,,,37,19.5,3,3,,,,,,,
12/15/14,EUROMEDIA,NA,NA,NA,15.5,,11.7,,,36.8,19,2.5,6.9,,,,,,,
12/16/14,TECNE,NA,NA,NA,15,,13,,,37,18,3,3,,,,,,,
12/16/14,DATAMEDIA,NA,NA,NA,13.2,,13.5,,,36.8,18.1,2,5.2,,,,,,,
12/17/14,IXE,NA,NA,NA,13.9,0.2,12.1,,,37.5,18.5,2.2,5.5,,,,,,,
12/18/14,SWG,NA,NA,NA,15.1,,12,,,37,19.4,3.1,3.5,,,,,,,
12/19/14,DEMOS,NA,NA,NA,13.6,,13.3,,,37,19.2,3.7,4.5,,,,,,,
12/21/14,EMG,NA,NA,NA,14.7,,14.1,,,36.4,20.2,3.4,3.6,,,,,,,
12/22/14,PIEPOLI,NA,NA,NA,13,,14,,,36.5,19.5,3,3.5,,,,,,,
1/7/15,TECNE,NA,NA,NA,15,,14,,,37,19,3,4,,,,,,,
1/7/15,IXE,NA,NA,NA,13.3,0.4,13,,,37.2,18.7,2.6,4.9,,,,,,,
1/8/15,SWG,NA,NA,NA,14.1,,11.5,,,38.1,20.6,2.7,3.2,,,,,,,
1/11/15,EMG,NA,NA,NA,14.3,,14.3,,,36,20.5,3.5,3.5,,,,,,,
1/12/15,PIEPOLI,NA,NA,NA,12.5,,15,,,36.5,19,3.5,4,,,,,,,
1/14/15,IXE,NA,NA,NA,13.1,0.5,13.2,,,37.6,18.9,2.9,4.9,,,,,,,
1/14/15,IPSOS,NA,NA,NA,14.8,,12.8,,,34.8,20.6,3.2,7.5,,,,,,,
1/15/15,SWG,NA,NA,NA,14.9,,10,,,37.2,21.5,3.1,3.6,,,,,,,
1/18/15,EMG,NA,NA,NA,14.5,,14.1,,,35.6,20.8,3.5,3.6,,,,,,,
1/19/15,PIEPOLI,NA,NA,NA,12.5,,15,,,36,18.5,3.5,4.5,,,,,,,
1/19/15,IPSOS,NA,NA,NA,14.6,,13.5,,,34.6,20.4,3,7.4,,,,,,,
1/19/15,EUROMEDIA,NA,NA,NA,14.5,,13,,,36,18.7,3.1,7,,,,,,,
1/20/15,TECNE,NA,NA,NA,15,,13,,,35,20,3,4,,,,,,,
1/21/15,IXE,NA,NA,NA,13.4,0.4,13.5,,,36.9,19,3.1,4.7,,,,,,,
1/21/15,IPR,NA,NA,NA,13.3,0.8,13,,,36,19.5,2,4,,,,,,,
1/21/15,DATAMEDIA,NA,NA,NA,13,,13.7,,,35.7,18.5,2.4,5.3,,,,,,,
1/22/15,SWG,NA,NA,NA,15,,11.5,,,38,19,3.2,4.3,,,,,,,
1/23/15,DEMOS,NA,NA,NA,15.8,,13,,,36.3,19.7,3.3,4.8,,,,,,,
1/25/15,EMG,NA,NA,NA,14,,14.8,,,35.2,20.8,3.3,3.3,,,,,,,
1/26/15,PIEPOLI,NA,NA,NA,12.5,,15.5,,,35,18,3.5,5,,,,,,,
1/26/15,EUROMEDIA,NA,NA,NA,14.6,,13.5,,,35.2,18.9,3.5,6.3,,,,,,,
1/27/15,TECNE,NA,NA,NA,15,,14,,,35,21,2,4,,,,,,,
1/27/15,LORIEN,NA,NA,NA,14,,13.5,,0.5,36,17,3.5,4.5,,,,,,,
1/28/15,IXE,NA,NA,NA,13.3,0.4,13.6,,,36.8,19.2,3,4.8,,,,,,,
1/29/15,SWG,NA,NA,NA,16.1,,12.1,,,37.8,17.8,3.1,3.8,,,,,,,
2/1/15,EMG,NA,NA,NA,13.1,,14.9,,,36.6,19.7,3.4,3.3,,,,,,,
2/2/15,TECNE,NA,NA,NA,14,,14,,,38,19,2,4,,,,,,,
2/2/15,PIEPOLI,NA,NA,NA,11.5,,15.5,,,36,18,3.5,5,,,,,,,
2/2/15,IPSOS,NA,NA,NA,14,,14,,,36,20,4,7,,,,,,,
2/2/15,IPR,NA,NA,NA,13,0.8,13,,,37,19,2,3,,,,,,,
2/2/15,EUROMEDIA,NA,NA,NA,13.9,,13.6,,,36.8,18.5,3.9,6.5,,,,,,,
2/4/15,IXE,NA,NA,NA,12.9,0.3,13.8,,,37,19.4,3.3,4.9,,,,,,,
2/4/15,DATAMEDIA,NA,NA,NA,12.8,,14,,,36.8,18.1,2.5,4.5,,,,,,,
2/6/15,SWG,NA,NA,NA,15.1,,12.2,,,39.5,17,3.4,3.2,,,,,,,
2/6/15,DEMOS,NA,NA,NA,14.3,,11.3,,,37.7,19.8,3.5,5.1,,,,,,,
2/8/15,EMG,NA,NA,NA,12.4,,15.2,,,37.2,19.2,3.6,3.7,,,,,,,
2/9/15,PIEPOLI,NA,NA,NA,11.5,,16,,,37,17.5,3.5,4.5,,,,,,,
2/9/15,EUROMEDIA,NA,NA,NA,14.2,,13.9,,,36.6,18.6,4,5.8,,,,,,,
2/10/15,IPR,NA,NA,NA,13,0.8,14.5,,,38,19,2,3,,,,,,,
2/11/15,IXE,NA,NA,NA,12.8,0.2,13.9,,,37.5,19.1,3.1,4.6,,,,,,,
2/11/15,DATAMEDIA,NA,NA,NA,13,,14.2,,,37.1,18,2.3,3.5,,,,,,,
2/12/15,SWG,NA,NA,NA,14.6,,12.3,,,38.7,18.1,2.8,3.4,,,,,,,
2/15/15,EMG,NA,NA,NA,12,,15.5,,,37.1,19.8,3.8,3.2,,,,,,,
2/16/15,PIEPOLI,NA,NA,NA,11.5,,15.5,,,38,17,3.5,4.5,,,,,,,
2/16/15,LORIEN,NA,NA,NA,13.5,,14.5,,0.5,38,18,3,4,,,,,,,
2/16/15,IPSOS,NA,NA,NA,13.5,,13.5,,,37.2,20.2,3.1,7.1,,,,,,,
2/16/15,EUROMEDIA,NA,NA,NA,14,,14,,,36.7,18.3,3.9,5.6,,,,,,,
2/17/15,IPR,NA,NA,NA,13.5,,14.5,,,38.5,18.5,2,3.5,,,,,,,
2/17/15,DATAMEDIA,NA,NA,NA,12.8,,14.7,,,37,18.7,2.5,3.5,,,,,,,
2/18/15,TECNE,NA,NA,NA,14,,14,,,38,18,3,5,,,,,,,
2/18/15,IXE,NA,NA,NA,13,0.2,13.8,,,37.8,18.7,2.9,4.8,,,,,,,
2/22/15,SWG,NA,NA,NA,15.9,,12.3,,,39.4,16.8,2.7,4.2,,,,,,,
2/22/15,EMG,NA,NA,NA,12.4,,15.1,,,37.2,20.1,3.8,3,,,,,,,
2/23/15,PIEPOLI,NA,NA,NA,11,,16,,,39,16.6,3.5,4.5,,,,,,,
2/24/15,EMG,NA,NA,NA,12.6,,15,,,37.1,20,3.9,3.1,,,,,,,
2/24/15,DATAMEDIA,NA,NA,NA,13.2,,14,,,37,19.3,2.5,3.3,,,,,,,
2/25/15,IXE,NA,NA,NA,12.6,0.1,14.2,,,38.5,18.3,2.9,4.1,,,,,,,
2/26/15,SWG,NA,NA,NA,16.1,,12,,,40.2,16.1,2.4,3.9,,,,,,,
2/28/15,LORIEN,NA,NA,NA,12.5,,15,,0.5,39,17.5,2.5,4,,,,,,,
2/28/15,EMG,NA,NA,NA,12,,15.9,,,37.1,19.6,4.1,3.1,,,,,,,
3/2/15,PIEPOLI,NA,NA,NA,11,,16,,,38,17,3.5,4,,,,,,,
3/2/15,IPSOS,NA,NA,NA,13.1,,14.7,,,36.5,19.7,4,6.6,,,,,,,
3/2/15,EUROMEDIA,NA,NA,NA,13,,14.6,,,37.2,17.5,4.2,2,,,,,,,
3/3/15,DATAMEDIA,NA,NA,NA,12.4,,14.2,,,37,19.4,2.5,3.3,,,,,,,
3/4/15,IXE,NA,NA,NA,12.9,0.1,14.2,,,38.3,18.5,3.3,4.3,,,,,,,
3/5/15,SWG,NA,NA,NA,14.7,,13.6,,,39.8,17,2.3,3.4,,,,,,,
3/5/15,Demopolis,NA,NA,NA,11.5,,15,,,38,19,4,3.8,,,,,,,
3/8/15,EMG,NA,NA,NA,11.6,,16.1,,,37.4,19.9,4.3,3,,,,,,,
3/9/15,PIEPOLI,NA,NA,NA,11,,16,,,38,17.5,3.5,4,,,,,,,
3/9/15,LORIEN,NA,NA,NA,12,,14.5,,,38.5,17.5,2.5,4.3,,,,,,,
3/10/15,DATAMEDIA,NA,NA,NA,12.5,,14.5,,,37.2,19.2,2.7,3.2,,,,,,,
3/11/15,SWG,NA,NA,NA,16,,13,,,39.2,16.5,2.2,3.8,,,,,,,
3/11/15,IXE,NA,NA,NA,12.6,,13.5,,,38.5,19.3,3.1,4.5,,,,,,,
3/13/15,IPR,NA,NA,NA,12,,13.5,,,38.5,18.5,2.5,4,,,,,,,
3/15/15,EMG,NA,NA,NA,11.7,,15.1,,,37.6,20.2,4.4,3.1,,,,,,,
3/16/15,PIEPOLI,NA,NA,NA,11,,15.5,,,38,18.5,3.5,3.5,,,,,,,
3/16/15,EUROMEDIA,NA,NA,NA,13,,13.7,,,37,18.6,4.4,5.6,,,,,,,
3/17/15,DATAMEDIA,NA,NA,NA,12.6,,14.4,,,37.4,19.5,2.8,2.5,,,,,,,
3/18/15,IXE,NA,NA,NA,12.5,,13.4,,,38.8,18.6,3.3,4.6,,,,,,,
3/19/15,SWG,NA,NA,NA,14.8,,12.2,,,39.7,17.7,3,2.9,,,,,,,
3/22/15,LORIEN,NA,NA,NA,13,,14,,,38,17.5,2.8,4,,,,,,,
3/22/15,EMG,NA,NA,NA,11.4,,15.3,,,37,20.3,4.8,3,,,,,,,
3/23/15,PIEPOLI,NA,NA,NA,11,,15,,,38,19,3.5,3,,,,,,,
3/23/15,EUROMEDIA,NA,NA,NA,13.2,,13.5,,,36.8,19.5,4.5,4.8,,,,,,,
3/24/15,DATAMEDIA,NA,NA,NA,12.5,,14.5,,,37.1,19.7,3,2.4,,,,,,,
3/25/15,IXE,NA,NA,NA,12.7,,13.7,,,38.9,18.5,3.5,4.1,,,,,,,
3/26/15,SWG,NA,NA,NA,15.6,,12,,,38.6,17.5,3.3,3.6,,,,,,,
3/27/15,DEMOS,NA,NA,NA,13.5,,11.5,,,36.6,20.4,4.8,3.6,,,,,,,
3/29/15,EMG,NA,NA,NA,11,,15.4,,,37.2,20.3,5,2.9,,,,,,,
3/30/15,PIEPOLI,NA,NA,NA,10.5,,14.5,,,38,19,4,3,,,,,,,
3/30/15,EUROMEDIA,NA,NA,NA,13,,13.5,,,37,20,4.5,2.6,,,,,,,
3/31/15,DATAMEDIA,NA,NA,NA,12.6,,14.6,,,37.1,19.8,3.2,2.4,,,,,,,
4/1/15,TECNE,NA,NA,NA,12.5,0.5,13.5,,,37.5,19.5,3,3,,,,,,,
4/1/15,SWG,NA,NA,NA,14.6,,12.6,,,39.4,17,2.9,4.2,,,,,,,
4/1/15,IXE,NA,NA,NA,12.9,,13.5,,,38.4,18.7,3.9,4.5,,,,,,,
4/1/15,IPR,NA,NA,NA,12,1,13.5,,,36,19,3,3,,,,,,,
4/2/15,IPSOS,NA,NA,NA,13.5,,13.7,,,35.7,21.3,4,7.2,,,,,,,
4/6/15,EMG,NA,NA,NA,11.3,,15.2,,,36.8,20.7,5.1,2.8,,,,,,,
4/7/15,PIEPOLI,NA,NA,NA,10.5,,14.5,,,38,19.5,4,3,,,,,,,
4/7/15,EUROMEDIA,NA,NA,NA,13.3,,13.7,,,36.6,20.3,4.6,2.8,,,,,,,
4/7/15,DATAMEDIA,NA,NA,NA,12.6,,14.8,,,36.9,19.8,3.3,2.2,,,,,,,
4/8/15,SWG,NA,NA,NA,14.8,,12,,,39.8,17.8,3.1,3.8,,,,,,,
4/8/15,IXE,NA,NA,NA,13.1,,13.5,,,37.6,19,3.9,4.6,,,,,,,
4/9/15,Demopolis,NA,NA,NA,11.2,,14.5,,,37,19.8,4,3.4,,,,,,,
4/12/15,EMG,NA,NA,NA,12.1,,15.5,,,35.3,21.3,5,2.9,,,,,,,
4/13/15,PIEPOLI,NA,NA,NA,10,,14.5,,,38.5,20,4,3,,,,,,,
4/13/15,EUROMEDIA,NA,NA,NA,13.1,,13.5,,,36,20,4.8,2.9,,,,,,,
4/14/15,DATAMEDIA,NA,NA,NA,12.6,,14.8,,,36.2,20.5,3.8,2.3,,,,,,,
4/15/15,SWG,NA,NA,NA,14.5,,13.4,,,38.5,17.4,3,3.5,,,,,,,
4/15/15,IXE,NA,NA,NA,12.9,,13.3,,,36.9,20,3.7,4.7,,,,,,,
4/15/15,Demopolis,NA,NA,NA,11,,14.5,,,36,20,4,3.5,,,,,,,
4/16/15,IPR,NA,NA,NA,11,1,13,,,37,19.5,4,3.5,,,,,,,
4/19/15,EMG,NA,NA,NA,12.2,,16,,,35.2,21.1,4.9,2.6,,,,,,,
4/20/15,PIEPOLI,NA,NA,NA,10,,15,,,38,20,4,3,,,,,,,
4/20/15,EUROMEDIA,NA,NA,NA,12.7,,13.8,,,35.6,20.8,4.5,2.7,,,,,,,
4/21/15,DATAMEDIA,NA,NA,NA,12.4,,14.9,,,35.9,20.4,3.9,2.4,,,,,,,
4/22/15,SWG,NA,NA,NA,15.5,,13,,,38.1,18.5,3.3,3.9,,,,,,,
4/22/15,IXE,NA,NA,NA,12.6,,13.6,,,36.5,19.8,3.9,4.9,,,,,,,
4/26/15,EMG,NA,NA,NA,12.1,,15.5,,,34.5,22.5,4.8,2.9,,,,,,,
4/27/15,PIEPOLI,NA,NA,NA,10,,15,,,37.5,20.5,4,3,,,,,,,
4/27/15,EUROMEDIA,NA,NA,NA,12.7,,14,,,35.5,21,4.5,2.8,,,,,,,
4/28/15,SWG,NA,NA,NA,14.2,,13.5,,,37.7,19,3.6,3.2,,,,,,,
4/28/15,IXE,NA,NA,NA,12.2,,13.9,,,36.7,19.5,3.8,5,,,,,,,
4/28/15,DATAMEDIA,NA,NA,NA,12.4,,15,,,35.6,20.7,4,2.2,,,,,,,
5/2/15,IPR,NA,NA,NA,11,1,13.5,,,35.5,20.5,4.5,3,,,,,,,
5/3/15,EMG,NA,NA,NA,11.8,,14.8,,,34.8,23.1,4.8,3.3,,,,,,,
5/4/15,PIEPOLI,NA,NA,NA,10,,15.5,,,38,20.5,4,3,,,,,,,
5/5/15,DATAMEDIA,NA,NA,NA,12,,15,,,35.9,20.6,4,2.5,,,,,,,
5/6/15,SWG,NA,NA,NA,14.6,,13,,,38.5,17.9,3.8,3.2,,,,,,,
5/6/15,IXE,NA,NA,NA,11.8,,13.6,,,36.9,19.7,4,5,,,,,,,
5/9/15,TECNE,NA,NA,NA,13,0.5,14,,,35,22.5,3.5,3.5,,,,,,,
5/10/15,IPR,NA,NA,NA,12.5,1,13,,,35.5,23,3.5,2.5,,,,,,,
5/10/15,EMG,NA,NA,NA,12.5,,14.9,,,34.2,22.8,4.7,3.6,,,,,,,
5/11/15,PIEPOLI,NA,NA,NA,10,,15.5,,,37.5,21,4,3,,,,,,,
5/12/15,Demopolis,NA,NA,NA,10.2,,15,,,35,21,4,3.8,,,,,,,
5/12/15,DATAMEDIA,NA,NA,NA,12.2,,14.8,,,35.8,21,3.9,2.5,,,,,,,
